,Title
315,September Smokey Eyes | Ipsy Glam Bag | Easy Smokey Eyes | Bailey Sarian
316,Gua Sha? What is it and how I use it for banging cheek bones | Bailey Sarian
317,blue grunge glam 90s idk what to name this look...LOOK.. GRWM MAKEUP TUTORIAL | BAILEY SARIAN
318,I look like crap.. lets unbox some new stuff | Bailey Sarian
319,NEW PLACE ! Empty apartment tour . Los Angeles apartment | Bailey Sarian
320,crazy neighbor broke into the house. GRWM using my August Ipsy Glam Bag | Bailey Sarian
321,"How to cover hyper pigmentation, dark spots galore! Simple Makeup Routine | Bailey Sarian"
322,Jen Luvs Reviews gets the Bailey Beatdown aka MAKEOVER TIMEEEE | Bailey Sarian
323,"drugstore makeup only GRWM - ghost in my house update, were moving cuz this place sucks"
324,Bailey Does... Paranormal Investigation 👻  Is my apartment haunted? A Ghost Grandma?
325,"trying new makeup products, not loving the look and final thoughts | Bailey Sarian"
326,Fresh Luminous Skin & A Bold Lip - IPSY July Glambag - Easy Makeup Tutorial | Bailey Sarian
327,"Bailey Does.. 4 Different Style Boxes. Stitch Fix, Wantable, Le Tote, Trunk Club | Bailey Sarian"
328,Lana Del Rey / Priscilla Presley / 60s Vibe Makeup Tutorial - Cat Eyes-Simple Makeup | Bailey Sarian
329,grunge brown smokey eye - grwm - I lost $5000 worth of stuff cuz im dumb - lets talk about it
330,Soft & Glowing Makeup Tutorial - June Glam Bag - Easy Makeup - Simple Makeup | Bailey Sarian
331,Summer Skin Essentials For Face & Tattoos! Tattoo Care. Summer Glow. Self Tanner | Bailey Sarian
332,DIY JEAN SHORTS - NO SEW - TURN OLD PANTS INTO SUMMER SHORTS - GRUNGE LOOK | Bailey Sarian
333,WET N WILD FLIGHTS OF FANCY SUMMER COLLECTION - DRUGSTORE MAKEUP TUTORIAL & SWATCHES| Bailey Sarian
334,🔥Sephora Haul&Try on | FENTY BEAUTY | MARC JACOBS | WIG | SUMMER MAKEUP | BAILEY SARIAN
335,Theres a Ghost in my house (Story & GRWM) Urban Decay BEACHED PALETTE - SUMMER MAKEUP| Bailey Sarian
336,KAT VON D 10TH ANNIVERSARY PALETTE - SMOKEY EYES - DRAMATIC EYES | Bailey Sarian
337,"Honestly, Easy Makeup Routine - IPSY MAY - 10 Min Face - Daytime Smokey Eyes | Bailey Sarian"
338,Selena Gomez Met Gala Inspired Makeup Tutorial | Gold Glitter Eyes | Bailey Sarian
339,SHAYLA X COLOURPOP COLLECTION & TUTORIAL | SOFT PINK EYES | SUMMER GLOW | Bailey Sarian
340,Acid Green Hair - Malibu Sunset Eyes - Green Goblin Makeup Tutorial | Bailey Sarian
341,💚 Joker Meets Smokey Eye Tutorial | Easy Purple Smokey Eyes | Bailey Sarian
342,VLADA + SMASHBOX COLLECTION - SWATCH AND TUTORIAL - YAY OR NAY? | Bailey Sarian
343,"Bailey Does ... WINE  ""Is This Where Youre Going To MURDER ME? ""  Ep. 2 | Bailey Sarian"
344,PIN UP MODEL - CAT EYE - RED LIPS - SIMPLE MAKEUP - MAKEUP TUTORIAL | BAILEY SARIAN
345,TRYING $110 HANACURE ANTI-AGING FACE MASK WITH MY MOM | Bailey Sarian
346,I DO MOMS MAKEUP - HOODED EYES TUTORIAL - MATURE MAKEUP | BAILEY SARIAN
347,PATRICK STARRR X MAC SPRING 2018 - GRUNGE SMOKEY PURPLE EYES | BAILEY SARIAN
348,PASTEL MAKEUP - SIMPLE EASTER MAKEUP - NEW MAKEUP | BAILEY SARIAN
349,Ombre Holographic Liner Look | Bailey Sarian
350,TRYING INFOMERCIAL MAKEUP CLAIMS TO COVER IT ALL ! SWEAT PROOF MAKEUP | Bailey Sarian
351,Grunge Makeup - Dark Lip - Glowing Skin - Easy Makeup Tutorial - Ipsy March Glambag | Bailey Sarian
352,"Bailey Does ... Etiquette 🥂🌮🍝  Ep. 1 ""Go For It With Your Taco""'  | Bailey Sarian"
353,I TRY A BUNCH OF NEW MAKEUP ON MY FACE SO YOU DONT HAVE TO & then talk about my day | Bailey Sarian
354,Easy Drugstore Only Makeup Tutorial - Simple Makeup - GRWM | Bailey Sarian
355,"👰🏻 Bridal Makeup Tutorial - Soft, Luminous & Beautiful | Bailey Sarian"
356,Grunge Green Smokey Eyeshadow Makeup Tutorial Easy Eyeshadow - Bailey Sarian
357,Soft Beautiful Easy Valentines Day Makeup. February Glam bag - Bailey Sarian
358,"im a mess, a Valentines Day Makeup Tutorial - Bailey Sarian"
359,Lady Gaga Grammy Inspired Makeup Tutorial | Bailey Sarian
360,"🤩 Natural Makeup, Simple, My Easy Go To Face  💄 | Bailey Sarian"
361,🤯 Trying WTF Beauty Products - Amazon Haul | Bailey Sarian
362,Grunge Winged Eyeliner - Easy Makeup Tutorial | Bailey Sarian
363,2 Product Smokey Eye - iPSY JAN GLAMBAG | BAiLEY SARiAN
364,🔥🔥 Flaming Eyes 🔥🔥 Makeup Tutorial | Bailey Sarian
365,How To Cover a Tattoo | Bailey Sarian
366,Kristen Leanne x Urban Decay Collection & Tutorial | Bailey Sarian
367,👽Triangle Eyes - Glitter - Cut Crease Editorial Makeup Tutorial | Bailey Sarian
368,New Makeup - Glitter Halo Eye - Cut Crease - Dramatic Makeup Look | Bailey Sarian
369,2017 FAVORiTES ! Amazon Products and Makeup ! - Bailey Sarian
370,New Years Makeup - Rhinestone Eyes & Nude Lip | Bailey Sarian
371,Weird & Unique Amazon Gift Guide - Bailey Sarian
372,Holiday Party GLAM  🎁🎄 IPSY December Glam Bag - Bailey Sarian
373,"Keeping Up With The Sarians - VLOG Makeup unboxing, Christmas,"
374,⛄️❄️Frosty Blue Eyeshadow & Glitter - Holiday Glam❄️⛄️ | Bailey Sarian
375,🦄 Random Facts & Stories About Me lol & a Tutorial ! - Bailey Sarian
376,🎁🎉🎈Glittery Birthday Eyes 🎈🎉🎁  November Ipsy Glambag | Bailey Sarian
377,"GRWM - Madison89Miller & Bailey Sarian Talk Gaming, Youtube, Mean Girls & More"
378,🌶 Red Orange Glitter Cut Crease & Bold Lip 🌶  | Bailey Sarian
379,Grungy Matte Fall Look & Chit Chat  | Bailey Sarian
380,GRWM - why are girls so mean tho? Conspiracy Theories & Colorful Eyeshadows | Bailey Sarian
381,Kat Von D Saint & Sinner Palette - Smokey Eyes  | Bailey Sarian
382,CHEAP COLORFUL WIG HAUL 🦄 - BAILEY SARIAN
383,"How I Apply & Blend Wigs For A ""Natural"" Look - Bailey Sarian"
384,Amy Winehouse Inspired Tutorial - Bailey Sarian
385,Cheap 💰 Wig Haul 🔥 - Bailey Sarian
386,DEVIL POP ART TUTORIAL - BAILEY SARIAN
387,"Snapchat Becomes Her - Smooth, Luminous, Glowing, Filtered Skin | Bailey Sarian"
388,Simple Purple Smokey Eye | IPSY October Glam Bag | Bailey Sarian
389,EASY DIY HEADCROWN | Bailey Sarian
390,Queen Of The Damned Inspired - Halloween Tutorial | Bailey Sarian
391,Thick Winged Liner // My Go-To Face | Bailey Sarian
392,Purple Liner/Vamp Lip Fall Inspired Tutorial | Bailey Sarian
393,CHER INSPIRED TUTORIAL & IPSY SEPTEMBER GLAMBAG | BAILEY SARIAN
394,VAMPY PURPLE MAKEUP - CHATTY GRWM - FREEDOM COUTURE WIGS - DEPRESSION & ANXIETY | BAILEY SARIAN
395,HUDA BEAUTY *NEW* DESERT DUSK PALETTE / SWATCHES & TUTORIAL
396,1st Impressions Update After 1Month Of Use | Bailey Sarian
397,Vibrant Green Smokey Eyes | Bailey Sarian
398,Lets Make A Vision Board | Bailey Sarian
399,GRWM Snake Eyes - Me Just Rambling About Life | Bailey Sarian
400,Luminous 🌙 IPSY August Glam Bag 💄
401,*NEW Sephora Pro Editorial Palette - Swatch & Tutorial | Bailey Sarian
402,NEW PRODUCT - FAILED FIRST IMPRESSIONS  | Bailey Sarian
403,FULL COVERAGE BLURRING MATTE FOUNDATION - NEW MILK MAKEUP REVIEW
404,LUMINOUS SUMMER SKIN - FOR REALS THO | BAILEY SARIAN
405,Super Hot Summer Vampire Look | Bailey Sarian
406,Snapchat Q + A and Giveaway
407,How I Maintain My Blonde Hair | Bailey Sarian
408,FiX BAD MAKEUP - TiPS & TRiCKS TO FiX BAD MAKEUP DAYS
409,iPSY JULY GLAMBAG - BRONZE SUMMER GLOW
410,Day To Night Eyeshadow  | Bailey Sarian
411,Venice Beach Inspired Eyes | Bailey Sarian
412,My Fiancé Does My Makeup | Bailey Sarian
413,"Becoming A Makeup Artist, My Story | Bailey Sarian"
414,Summer Daze Makeup Tutorial & Giveaway | Bailey Sarian
415,"STORY TIME - My 8th Grade Diary PT.5 - F U Bryan, Chub Rub & A Neck Brace - grwm - PEN15"
416,PRETTY IN PINK TUTORiAL  // BAILEY SARIAN
417,NEON 🔥 TRi-LiNER MAKEUP TUTORIAL // BAILEY SARIAN
418,IPSY JUNE GLAMBAG - MAKEOVER TIME !
419,SOME MAKEUP FAVS
420,Super Natch Face & New Products | Bailey Sarian
421,Tint Your Own Eyebrows
422,"Vlog | ""I think she came from my birth canal"""
423,Grunge Halo Eyes x Full Face Tutorial
424,"May 11th Vlog - ""What Makes You Different """
425,Super Star Eyes 🌟 Ipsy May GlamBag
426,STORY TIME - 8th Grade Diary - Stuffing My Bra and Green Skittles PT.4 - GRWM - PEN15
427,"Lets Vlog! May 3 - Pitbulls, PMS and Junk Food"
428,"Bronzed, GLOWATION, No Lash Tutorial | Bailey Sarian"
429,The Tattoo Diaries. Notre Dame Finger Tattoo
430,Sunday Smokey Eyezzz | Bailey Sarian
431,Dewy Spring Glam 🎟 April Ipsy Glam Bag 🎟
432,"STORY TIME - HOT DOGS, WEINERS AND DING A LINGS ?! - MY 8TH GRADE DIARY PT.3 - GRWM - PEN15"
433,💎☄️ Asteroid Smokey Eyes  - Full Face Tutorial  | Bailey Sarian
434,⭐️ Starry Eyed Girl ⭐️  - Waterproof Festival Makeup | Bailey Sarian
435,UD x Jean-Michel Basquiat Collection - Swatches and Tutorial
436,Bushy Boy Brows Tutorial | Bailey Sarian
437,"STORY TIME -""THE WORST DAY EVER!!!!"" - MY 8TH GRADE DIARY PT. 2 - GRWM - PEN15"
438,Meet MOM & I Do Her Makeup | Bailey Sarian
439,Drama Babyyyy | March Ipsy Glam Bag
440,Back 2 Basics - How To Apply False Eyelashes | Bailey Sarian
441,STORY TIME - The Diary Of 8th Grade Bailey Sarian - GRWM - PEN15
442,BLUE STEELE - AIRBRUSH FOUNDATION & BOLD LIP - TUTORIAL
443,MAKEUP HAUL | SEPHORA / NAiMiES / DRUGSTORE
444,PASTEL ViBEZZ | GRAPHiC LiNER LOOK | BAiLEY SARiAN
445,MY FAVORiTE & MUST HAVE BRUSHES | Bailey Sarian
446,SUPER POPS EYEZZZZ | FEB iPSY GLAM BAG
447,My 5 Min Face & Covering Hyperpigmentation
448,JAN 2017 FAVORITES | THICK BROWS | GLOW POWDER | MAKEUP CASE
449,Femme Fatal - Dramatic Liner and Red Lip Tutorial
450,Holographic - Color Explosion! | Full Face Tutorial
451,KYLiE Royal Peach Palette Review and Tutorial | Its Not Good
452,Cherry Blossom Eyes | IPSY GLAM BAG
453,E A S Y  Matte Black Smokey Eyes - Full Face Tutorial
454,That Sh*t I Don't Like - Makeup Products I Don't Like
455,COTTON CANDY EYES - LUMINOUS MAKEUP TUTORIAL
456,A Vampy New Years Eve - Makeup Tutorial
457,HOLIDAY VIBEZZZ - CUT CREASE TUTORIAL
458,Green Editorial Inspired Eyes - Flawless Skin - Pam Anderson Lip
459,Soft & Radiant Holiday Glam -  Easy Tutorial
460,"My Tokyo, Japan Makeup & Skincare Haul -"
461,MY BEAUTY ROOM
462,Sunset Eyes & A New Foundation - Hot Mess Tutorial
463,The Dramatics - Lorac Mega 3 Pro Palette - Full Face Tutorial
464,Lavender Pink Lip - Neutral Eyes - Easy Tutorial !
465,MOON GODDESS MAKEUP TUTORIAL
466,FALL GLAM - GLITTER LINER - MAKEUP TUTORIAL
467,URBAN DECAY FULL SPECTRUM PALETTE & GLITTER TUTORIAL
468,POiSON iVY - HALLOWEEN TUTORIAL
469,Soft Date Night Glam - i look like a pumpkin
470,BEETLEJUICE - LYDiA - MAKEUP TUTORIAL
471,GRAPHiC LINER LOOK - DARK LiPSTICK TUTORIAL
472,AMAZON HAUL - SKINCARE/SPANX/I LOVE OPRAH
473,Metallic Red Shadow - Full Coverage Foundation Tutorial - YAY!
474,I DO MY MANS MAKEUP
475,Makeup Tutorial - Marina And The Diamonds - Electra Heart
476,MY SKINCARE ROUTINE - LED LIGHT THERAPY
477,HARLEY QUiNN - Suicide Squad Inspired - Makeup Tutorial
478,The JOKER Inspired - Makeup Tutorial
479,My GO-TO Look - Full Face Tutorial
480,"VLOG 9 - Down In Mexico, ULTA, Car Chat"
481,June/July FAVORITES & MUST HAVES 2016
482,Full Coverage - Grunge Inspired Tutorial
483,Waterproof Summer Skin - Colorful Shadow Tutorial  - Vegan & Cruelty Free Brushes
484,Dewy Skin - Black Lipstick Tutorial
485,Get Ready With Me and LOTS of Rambling
486,Bronzed Dewy Skin // Smokey Eyes // Summer Glam
487,"A Lot Of Chit Chat & Colored Liner, Full Face Tutorial"
488,Yellow Shadow - Dark Lip - Full Face Tutorial
489,Fresh Luminous Spring Inspired Makeup
490,"Kat Von D Palette ""RUST"" - GLITTER/GLAM/GRUNGE - Tutorial"
491,GLITTER EYES -  PROM - GLAM TUTORIAL
492,"VLOG 8 - Makeup, Makeup and More Makeup .."
493,90s Grunge Inspired - Makeup Tutorial
494,Dark & Devious Makeup Tutorial
495,CUT CREASE - 60'S VIBE - FULL FACE TUTORIAL
496,MY COMPLEXION - HIGHLIGHT & CONTOUR - ROUTINE
497,Lady Gaga - Red Glitter Eyes - Makeup Tutorial
498,GREEN & PINK - VICE 4 - EYESHADOW TUTORIAL
499,WEARABLE BLUE SHADOW & FLAWLESS FACE TUTORIAL -
500,UD x GWEN STEFANI COLLECTION // SWATCHES
501,KAT VON D SHADE&LiGHT EYE PALETTE / GRUNGE TUTORiAL
502,DRAMATIC - NEW YEARS EVE TUTORIAL
503,GLITTER LINER - TUTORIAL
504,HOLIDAY GLAM - TUTORIAL
505,- NEW YEARS MAKEUP TUTORIAL -
506,NOVEMBER FAVORITES & CHIT CHAT
507,TATTOO VLOG - NEW TATTOO
508,EASY BROWN LiP - GRUNGE MAKEUP TUTORIAL
509,"$80, PORN STAR APPROVED - LIPSTAIN // THOUGHTS & CHIT CHAT"
510,- OCTOBER FAVORITES & FiRST IMPRESSIONS -
511,DEVILISH MAKEUP TUTORIAL - HALLOWEEN LOOK
512,HARLEY QUiNN - HALLOWEEN LOOK - MAKEUP TUTORIAL
513,VLOG#3  - ME TALKING IN DIFFERENT PLACES -
514,BOYFRIEND DOES MY MAKEUP -- BOYFRIEND TAG
515,FALL INSPIRED MAKEUP TUTORIAL -- LOOK #2
516,VLOG #2 - JUST ANOTHER SATURDAY -
517,VERY FIRST VLOG
518,REVERSE EYELINER TUTORIAL
519,WHATS IN MY BAG ?!
520,DRAMATIC LINER // SMOKEY MAKEUP TUTORIAL
521,DRUGSTORE HAUL // FIRST IMPRESSION
522,RED LIP // SIMPLE GOLD SHADOW TUTORIAL
523,"My foundation, contour, highlight"
